Attrition_Flag,Gender,Education_Level,Income_Category,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
True,1,1,0,5,3,4,2574.0,1555,0.583,4134,0.55,0.604,0,1,0,0,1,0,0,0
True,1,1,0,3,3,4,2112.0,1109,0.693,4729,0.733,0.525,0,0,1,0,1,0,0,0
True,1,99,0,3,2,2,5441.0,812,0.534,4480,0.551,0.149,0,0,1,0,1,0,0,0
True,1,99,1,3,2,4,4391.0,0,0.757,4741,0.814,0.0,0,1,0,0,1,0,0,0
True,1,2,0,4,3,2,3044.0,1865,0.852,4854,1.024,0.613,0,0,1,0,1,0,0,0
True,0,1,1,3,3,2,2721.0,2159,0.846,4578,0.653,0.793,0,1,0,0,1,0,0,0
True,1,99,1,6,1,2,4467.0,0,0.888,4007,0.542,0.0,0,0,1,0,1,0,0,0
True,0,2,3,6,1,3,5033.0,0,0.597,4054,0.822,0.0,0,0,1,0,1,0,0,0
True,1,1,0,5,1,2,8604.0,1075,0.464,4705,0.806,0.125,0,0,0,1,1,0,0,0
True,1,1,0,4,3,2,2325.0,1662,0.8,4471,0.804,0.715,0,0,1,0,1,0,0,0
True,1,5,0,5,3,3,2758.0,1429,0.718,5124,0.644,0.518,0,0,1,0,1,0,0,0
True,0,3,3,3,2,2,9705.0,850,0.481,2001,0.889,0.088,0,1,0,0,1,0,0,0
True,1,1,0,4,2,4,2685.0,1647,0.812,4625,0.516,0.613,0,1,0,0,1,0,0,0
True,1,2,0,5,3,2,2694.0,1923,0.714,3837,0.732,0.714,0,0,1,0,1,0,0,0
False,1,1,1,5,2,3,1554.0,412,0.568,2341,0.483,0.265,0,0,1,0,1,0,0,0
True,1,99,0,5,2,1,1438.3,0,0.923,3383,1.103,0.0,0,0,1,0,1,0,0,0
True,1,99,1,4,3,3,1786.0,1316,0.704,4306,1.086,0.737,0,0,1,0,1,0,0,0
True,0,4,2,3,3,4,2648.0,0,0.715,3880,0.721,0.0,1,0,0,0,1,0,0,0
True,0,3,1,3,2,2,2477.0,2123,0.699,4349,0.725,0.857,0,0,1,0,1,0,0,0
True,1,5,99,6,2,1,7336.0,1031,0.658,3812,0.675,0.141,0,1,0,0,1,0,0,0
True,0,1,3,3,3,3,34516.0,1396,0.688,3748,0.938,0.04,0,0,1,0,0,0,0,1
True,1,0,0,3,3,1,2479.0,1759,0.81,4562,0.72,0.71,0,1,0,0,1,0,0,0
True,1,3,99,3,3,3,9396.0,1870,0.714,4301,0.651,0.199,0,0,1,0,1,0,0,0
True,1,3,0,3,2,2,2561.0,1491,0.733,4869,0.522,0.582,0,0,0,1,1,0,0,0
False,1,2,0,5,2,3,4020.0,0,0.563,1952,0.345,0.0,0,1,0,0,1,0,0,0
True,0,99,2,4,3,4,25856.0,1281,0.975,3303,0.795,0.05,0,1,0,0,0,0,0,1
True,1,3,0,5,4,2,7398.0,1581,0.428,4311,0.921,0.214,0,0,1,0,1,0,0,0
True,0,1,3,5,3,4,34516.0,1802,0.912,4544,0.569,0.052,0,0,1,0,0,0,0,1
True,1,0,99,6,1,3,4058.0,1349,0.723,4388,0.6,0.332,0,0,1,0,1,0,0,0
True,1,2,0,4,3,3,3042.0,0,0.578,4781,0.756,0.0,0,1,0,0,1,0,0,0
True,1,1,0,5,2,2,2688.0,1617,0.552,4183,0.614,0.602,0,0,1,0,1,0,0,0
False,1,99,99,4,3,3,3388.0,0,0.368,1959,0.857,0.0,0,1,0,0,1,0,0,0
True,1,1,1,3,3,2,4902.0,2517,0.982,4508,0.643,0.513,0,0,1,0,1,0,0,0
True,1,99,99,4,2,1,3241.0,0,0.629,4992,0.739,0.0,0,1,0,0,1,0,0,0
True,1,5,1,3,1,4,5069.0,1843,0.826,4055,0.692,0.364,0,1,0,0,1,0,0,0
True,0,99,3,5,2,3,13625.0,0,0.93,3902,0.632,0.0,1,0,0,0,1,0,0,0
False,0,4,2,5,2,3,8766.0,0,0.702,2263,0.522,0.0,0,0,1,0,1,0,0,0
True,0,2,1,3,1,1,2800.0,1338,0.818,4869,0.8,0.478,0,0,1,0,1,0,0,0
True,1,0,99,6,3,2,9005.0,1994,0.919,5223,0.712,0.221,0,0,1,0,1,0,0,0
True,0,1,2,4,3,1,2713.0,1990,0.7,4027,0.634,0.734,0,1,0,0,1,0,0,0
False,1,5,0,3,2,3,1438.3,0,0.367,1935,0.469,0.0,0,0,1,0,1,0,0,0
True,1,1,1,3,1,0,1746.0,0,0.763,4543,0.974,0.0,0,0,1,0,1,0,0,0
True,0,0,3,3,3,4,2930.0,1901,0.638,4041,0.596,0.649,0,0,1,0,1,0,0,0
True,1,3,0,6,1,4,2178.0,1455,1.001,5363,0.81,0.668,0,1,0,0,1,0,0,0
True,1,1,99,3,3,1,1438.3,0,0.751,3995,0.608,0.0,0,1,0,0,1,0,0,0
True,1,4,0,5,3,2,2021.0,1281,0.847,4642,0.672,0.634,0,1,0,0,1,0,0,0
False,1,3,0,3,3,4,1842.0,625,0.729,2650,0.483,0.339,0,0,1,0,1,0,0,0
True,0,3,4,5,2,2,18284.0,1144,0.767,4846,0.736,0.063,0,0,1,0,1,0,0,0
True,0,0,3,5,3,2,34516.0,1642,0.891,4161,0.868,0.048,0,1,0,0,0,1,0,0
True,1,99,0,5,3,4,1696.0,0,0.666,4397,0.628,0.0,0,0,1,0,1,0,0,0
True,0,3,2,4,1,3,7215.0,0,0.829,4409,0.974,0.0,0,0,0,1,1,0,0,0
True,1,3,0,3,1,2,1793.0,1284,0.902,3989,0.938,0.716,0,1,0,0,1,0,0,0
True,1,1,1,3,3,1,5731.0,0,0.685,4751,0.932,0.0,0,1,0,0,1,0,0,0
False,1,3,0,3,2,2,2417.0,0,0.389,1848,0.407,0.0,0,1,0,0,1,0,0,0
True,1,2,1,6,3,1,1438.3,0,0.777,5035,0.767,0.0,0,0,1,0,1,0,0,0
True,0,0,2,4,2,2,21800.0,893,0.445,3820,0.676,0.041,0,0,1,0,1,0,0,0
False,1,1,0,3,3,2,1547.0,0,0.845,2312,0.303,0.0,0,1,0,0,1,0,0,0
True,1,3,0,3,3,2,1485.0,736,0.622,4198,0.912,0.496,0,1,0,0,1,0,0,0
True,0,3,1,4,1,3,2505.0,2282,0.712,4333,0.833,0.911,0,1,0,0,1,0,0,0
True,1,3,1,3,3,2,2631.0,1699,0.668,4691,0.704,0.646,0,0,0,1,1,0,0,0
False,1,3,0,5,2,2,2700.0,2480,0.686,2396,0.531,0.919,0,0,0,1,1,0,0,0
True,0,2,2,4,2,2,3307.0,2234,0.818,4006,0.838,0.676,0,0,1,0,1,0,0,0
True,1,3,99,6,2,3,29638.0,857,0.481,3429,0.696,0.029,1,0,0,0,1,0,0,0
False,1,4,0,3,2,5,2066.0,347,0.511,2157,0.321,0.168,0,0,1,0,1,0,0,0
True,1,99,0,6,1,3,1859.0,1379,0.836,4260,0.714,0.742,0,0,1,0,1,0,0,0
True,0,3,2,5,1,1,13362.0,0,0.682,4155,0.795,0.0,0,0,1,0,1,0,0,0
True,1,3,0,4,3,4,2431.0,1846,0.612,4327,0.644,0.759,0,0,1,0,1,0,0,0
True,1,1,1,5,1,1,6034.0,1579,0.753,4712,0.914,0.262,1,0,0,0,1,0,0,0
True,1,99,0,4,2,3,2194.0,1512,0.725,4069,0.778,0.689,0,1,0,0,1,0,0,0
True,1,1,1,4,1,3,1963.0,1524,0.879,3492,1.034,0.776,0,0,1,0,1,0,0,0
False,1,2,99,4,2,3,1438.3,1125,0.611,2534,0.486,0.782,0,0,0,1,1,0,0,0
True,1,0,0,4,1,3,2922.0,1212,0.662,3895,0.591,0.415,0,1,0,0,1,0,0,0
True,0,2,1,4,3,1,6943.0,600,0.653,4946,0.739,0.086,0,0,1,0,1,0,0,0
False,0,3,4,5,3,4,34516.0,219,0.482,1882,0.714,0.006,0,0,1,0,1,0,0,0
False,1,2,99,5,3,4,4345.0,2198,0.465,1918,0.292,0.506,0,0,1,0,1,0,0,0
False,1,3,0,5,4,4,4248.0,316,0.661,2271,0.333,0.074,1,0,0,0,1,0,0,0
True,1,5,0,3,2,2,1438.3,0,0.872,4211,0.778,0.0,0,1,0,0,1,0,0,0
True,1,0,0,5,1,2,2383.0,1516,0.857,4917,0.95,0.636,1,0,0,0,1,0,0,0
True,1,3,0,4,2,3,1677.0,0,0.824,4588,0.7,0.0,0,1,0,0,1,0,0,0
True,1,1,99,4,2,2,2392.0,1129,0.695,4309,0.72,0.472,0,1,0,0,1,0,0,0
False,1,2,0,3,2,3,3474.0,0,0.735,2675,0.48,0.0,0,1,0,0,1,0,0,0
True,0,99,2,5,3,3,8737.0,1629,0.618,3876,0.774,0.186,0,1,0,0,1,0,0,0
False,1,99,99,3,3,3,3517.0,0,0.634,2403,0.548,0.0,0,0,1,0,1,0,0,0
True,1,3,99,3,3,3,13397.0,0,0.814,5049,0.63,0.0,0,0,1,0,1,0,0,0
True,1,99,0,5,2,1,6352.0,1386,0.5,3709,0.604,0.218,0,0,1,0,1,0,0,0
True,1,1,0,6,3,3,1787.0,1324,0.684,4084,1.026,0.741,0,0,1,0,1,0,0,0
False,0,1,2,3,2,4,18734.0,0,0.674,2112,0.857,0.0,0,0,1,0,1,0,0,0
True,1,2,0,6,3,3,1438.3,0,0.634,3832,0.673,0.0,0,1,0,0,1,0,0,0
True,0,4,1,5,2,4,3525.0,0,0.798,4742,0.824,0.0,1,0,0,0,1,0,0,0
True,0,5,2,4,3,4,2067.0,1250,0.891,4565,0.806,0.605,0,0,0,1,1,0,0,0
True,1,99,0,6,1,4,2051.0,0,0.989,4355,0.977,0.0,0,1,0,0,1,0,0,0
True,0,2,4,5,1,2,27378.0,1893,0.432,3934,0.592,0.069,0,0,1,0,1,0,0,0
False,1,5,0,5,2,4,1614.0,0,0.609,2437,0.438,0.0,0,1,0,0,1,0,0,0
True,0,2,0,5,3,1,7862.0,1991,0.654,3645,0.608,0.253,0,0,1,0,1,0,0,0
True,0,2,2,5,1,3,4284.0,1900,0.971,4948,0.848,0.444,0,1,0,0,1,0,0,0
False,1,99,0,1,2,2,1438.3,0,0.749,2393,0.636,0.0,0,1,0,0,1,0,0,0
True,1,0,0,5,2,1,1438.3,680,0.77,4573,0.691,0.473,1,0,0,0,1,0,0,0
True,0,3,2,3,3,2,21805.0,1777,0.519,4694,0.411,0.081,0,0,1,0,1,0,0,0
True,0,0,2,5,1,4,4712.0,1920,0.596,4277,0.571,0.407,0,0,1,0,1,0,0,0
False,0,99,2,6,2,4,1698.0,0,0.823,2448,0.379,0.0,0,1,0,0,1,0,0,0
True,1,0,1,4,3,4,2264.0,928,0.662,4150,0.844,0.41,0,0,1,0,1,0,0,0
True,1,99,0,3,2,4,2720.0,1694,0.843,5103,0.761,0.623,0,1,0,0,1,0,0,0
True,0,4,4,3,1,4,15631.0,1305,0.668,4313,0.914,0.083,0,0,0,1,1,0,0,0
True,1,99,1,5,2,4,2594.0,1686,0.624,4503,0.811,0.65,0,0,1,0,1,0,0,0
False,0,3,3,4,2,3,15011.0,2517,0.713,1821,0.385,0.168,0,1,0,0,1,0,0,0
True,1,99,0,3,3,4,1548.0,0,0.664,4420,0.775,0.0,0,0,1,0,1,0,0,0
True,1,99,0,3,3,3,2700.0,1623,0.848,4171,0.814,0.601,0,0,1,0,1,0,0,0
True,1,1,1,6,1,0,2919.0,1670,1.041,4194,0.756,0.572,0,1,0,0,1,0,0,0
True,1,99,99,5,1,1,10721.0,0,0.861,4962,0.51,0.0,0,0,1,0,1,0,0,0
True,0,3,1,5,1,4,6125.0,1329,0.646,5481,0.7,0.217,0,0,1,0,1,0,0,0
True,1,99,0,5,3,4,3200.0,1733,0.909,5026,0.837,0.542,0,1,0,0,1,0,0,0
True,1,4,99,5,2,2,12286.0,997,0.726,4960,0.729,0.081,1,0,0,0,1,0,0,0
True,0,2,3,3,3,1,21543.0,0,0.53,3928,0.64,0.0,0,1,0,0,1,0,0,0
True,0,2,4,3,2,4,6355.0,0,0.711,4009,0.947,0.0,0,1,0,0,1,0,0,0
True,1,1,0,4,2,2,5616.0,2410,0.962,3410,0.59,0.429,0,1,0,0,1,0,0,0
True,1,99,1,6,2,2,2661.0,1575,0.735,4615,0.708,0.592,0,1,0,0,1,0,0,0
True,0,2,2,4,1,2,2836.0,862,0.772,4121,0.694,0.304,0,1,0,0,1,0,0,0
True,1,1,1,6,3,3,1438.3,0,0.707,4670,0.864,0.0,0,1,0,0,1,0,0,0
True,1,5,99,6,3,1,2109.0,683,0.593,4321,0.812,0.324,0,0,1,0,1,0,0,0
True,0,3,2,4,5,4,14951.0,1413,0.784,3899,1.061,0.095,0,0,1,0,1,0,0,0
True,0,99,2,5,3,2,1591.0,894,0.786,3698,1.026,0.562,0,1,0,0,1,0,0,0
False,1,5,99,6,3,4,8930.0,2517,0.661,2167,0.357,0.282,1,0,0,0,1,0,0,0
True,1,0,99,6,3,1,4685.0,1626,0.945,4560,0.588,0.347,0,0,1,0,1,0,0,0
True,1,4,99,5,3,1,2555.0,681,0.576,4888,0.814,0.267,0,1,0,0,1,0,0,0
True,1,3,0,6,3,2,2172.0,644,0.673,4657,0.907,0.297,0,0,1,0,1,0,0,0
False,1,0,99,4,0,3,2912.0,0,0.621,2465,1.077,0.0,0,1,0,0,1,0,0,0
True,1,3,0,4,3,1,3390.0,2180,0.877,4585,0.95,0.643,0,1,0,0,1,0,0,0
True,1,5,0,4,3,2,2193.0,1084,0.974,4755,0.761,0.494,0,0,1,0,1,0,0,0
True,1,3,99,5,3,3,17412.0,730,0.837,4997,0.615,0.042,0,1,0,0,1,0,0,0
True,1,2,0,4,3,2,2801.0,1731,0.644,4568,0.93,0.618,0,0,1,0,1,0,0,0
True,0,4,2,4,2,1,11186.0,2231,0.708,3692,0.647,0.199,0,0,1,0,1,0,0,0
True,1,3,0,4,5,2,2434.0,1340,0.668,4498,0.81,0.551,0,0,1,0,1,0,0,0
False,1,5,99,3,3,2,1790.0,1474,0.595,2128,0.429,0.823,0,0,1,0,1,0,0,0
True,1,1,0,4,3,3,2716.0,1740,0.65,4208,0.568,0.641,0,0,1,0,1,0,0,0
True,1,99,99,6,3,3,2874.0,0,0.676,4617,0.78,0.0,0,0,1,0,1,0,0,0
False,1,3,1,3,3,5,1438.3,0,0.809,2276,0.538,0.0,0,1,0,0,1,0,0,0
True,0,3,2,3,2,2,18776.0,0,0.81,4464,0.596,0.0,0,0,1,0,1,0,0,0
True,1,99,99,3,2,2,1438.3,1197,0.917,4916,0.696,0.832,0,1,0,0,1,0,0,0
False,0,1,3,4,3,3,19793.0,2488,0.594,2186,0.467,0.126,1,0,0,0,1,0,0,0
True,1,3,1,5,2,3,2472.0,1899,0.77,4408,0.792,0.768,0,0,1,0,1,0,0,0
True,1,1,99,3,2,3,12362.0,0,0.635,4537,0.636,0.0,0,1,0,0,1,0,0,0
True,1,2,1,5,3,2,1438.3,722,0.894,4983,1.12,0.502,0,1,0,0,1,0,0,0
True,1,3,0,4,3,3,3189.0,1863,0.77,4805,0.949,0.584,0,1,0,0,1,0,0,0
True,1,0,0,4,2,2,2092.0,1575,0.838,5124,0.522,0.753,0,0,1,0,1,0,0,0
True,1,1,1,3,2,3,2946.0,2517,0.841,5259,0.78,0.854,0,1,0,0,1,0,0,0
True,1,0,1,4,3,2,2430.0,0,0.569,4334,0.578,0.0,0,0,0,1,1,0,0,0
True,1,3,0,3,1,2,4143.0,1888,0.561,3940,0.805,0.456,0,1,0,0,1,0,0,0
False,1,2,99,5,3,3,2197.0,461,0.636,1955,0.448,0.21,0,0,0,1,1,0,0,0
True,1,0,99,5,2,3,9314.0,1761,0.562,3696,0.778,0.189,0,0,1,0,1,0,0,0
False,1,5,0,6,2,2,3719.0,2517,0.666,2587,0.536,0.677,0,1,0,0,1,0,0,0
False,1,99,99,5,2,4,6996.0,0,0.871,2384,0.375,0.0,0,1,0,0,1,0,0,0
False,0,5,99,6,4,3,7306.0,0,0.875,2445,0.593,0.0,0,0,1,0,1,0,0,0
False,1,5,0,3,3,1,2029.0,621,1.001,3142,0.85,0.306,1,0,0,0,1,0,0,0
False,1,3,0,6,3,3,13199.0,781,0.411,1927,0.63,0.059,0,1,0,0,0,0,0,1
True,1,3,0,6,1,1,3304.0,1338,0.615,5178,0.756,0.405,0,1,0,0,1,0,0,0
True,1,5,0,6,3,2,3125.0,2041,0.675,4372,0.659,0.653,0,1,0,0,1,0,0,0
True,1,5,0,3,3,3,1438.3,1153,0.866,4263,0.909,0.802,0,0,1,0,1,0,0,0
True,0,3,3,3,2,0,2491.0,1979,0.629,1911,0.75,0.794,0,0,1,0,1,0,0,0
False,1,1,0,5,4,2,1977.0,0,0.868,2341,0.37,0.0,0,0,1,0,1,0,0,0
False,1,3,0,6,2,3,1806.0,0,0.983,2833,0.654,0.0,0,0,1,0,1,0,0,0
True,1,3,0,4,3,3,1938.0,1175,0.85,4606,0.875,0.606,0,0,1,0,1,0,0,0
True,1,4,0,4,2,3,3188.0,2002,0.825,4606,0.804,0.628,0,1,0,0,1,0,0,0
True,1,1,0,6,1,2,2288.0,1505,0.788,4396,0.659,0.658,0,0,1,0,1,0,0,0
True,1,3,0,3,3,3,1780.0,1338,0.966,4268,0.673,0.752,0,0,0,1,1,0,0,0
True,1,2,99,3,3,3,2373.0,1480,0.631,4228,0.658,0.624,0,1,0,0,1,0,0,0
False,0,0,3,1,2,2,23250.0,0,0.564,2205,0.654,0.0,0,1,0,0,1,0,0,0
False,0,0,4,3,3,4,34516.0,0,0.517,2020,0.375,0.0,0,0,1,0,1,0,0,0
True,0,3,3,6,3,3,12882.0,1402,0.783,4407,0.647,0.109,0,1,0,0,1,0,0,0
True,0,99,2,4,3,4,6348.0,798,1.042,4135,0.972,0.126,0,1,0,0,1,0,0,0
True,1,3,0,5,1,3,2621.0,2486,0.755,4955,0.733,0.948,0,0,0,1,1,0,0,0
False,1,0,1,4,2,2,1843.0,1293,0.349,2077,0.694,0.702,0,0,0,1,1,0,0,0
True,1,2,0,3,3,2,3228.0,0,0.747,4524,0.667,0.0,0,0,1,0,1,0,0,0
True,1,3,1,5,2,2,2303.0,722,0.807,4469,0.778,0.314,0,0,1,0,1,0,0,0
True,0,99,3,4,2,1,29195.0,892,0.565,4411,0.763,0.031,0,0,1,0,1,0,0,0
False,1,3,1,5,2,4,2990.0,1828,0.488,2265,0.414,0.611,0,1,0,0,1,0,0,0
True,1,1,1,3,3,2,2873.0,2455,1.0,4563,0.756,0.855,0,0,1,0,1,0,0,0
True,0,4,3,5,1,3,28253.0,0,0.479,4525,0.763,0.0,0,1,0,0,1,0,0,0
True,1,3,99,6,1,3,1882.0,0,0.8,5221,0.891,0.0,0,1,0,0,1,0,0,0
True,0,1,3,6,2,2,1630.0,0,0.605,4426,0.784,0.0,0,1,0,0,1,0,0,0
True,0,99,3,3,1,2,4546.0,0,0.651,3739,0.963,0.0,0,0,1,0,1,0,0,0
True,1,1,99,6,2,2,2395.0,1345,0.811,4983,0.867,0.562,0,0,1,0,1,0,0,0
False,0,1,3,4,3,2,3845.0,0,0.595,2174,0.393,0.0,0,0,0,1,1,0,0,0
True,1,3,0,4,2,2,2836.0,1362,0.661,4192,0.731,0.48,0,0,1,0,1,0,0,0
False,1,1,0,3,3,3,1506.0,168,0.671,2312,0.467,0.112,0,0,1,0,1,0,0,0
True,1,3,0,5,3,2,1605.0,1300,0.95,4495,0.718,0.81,0,0,1,0,1,0,0,0
False,0,1,3,3,2,2,11778.0,0,0.603,2147,0.375,0.0,0,0,1,0,1,0,0,0
True,1,1,0,5,1,1,2747.0,0,0.834,5032,0.68,0.0,0,1,0,0,1,0,0,0
True,0,2,2,5,3,3,2501.0,0,0.832,4837,0.74,0.0,0,1,0,0,1,0,0,0
True,0,3,0,5,3,2,2563.0,2242,1.114,3942,0.826,0.875,0,0,1,0,1,0,0,0
False,0,0,2,3,2,4,1659.0,1544,0.408,1920,0.345,0.931,0,0,1,0,1,0,0,0
True,1,0,99,6,3,2,3068.0,1765,0.853,4611,0.698,0.575,0,1,0,0,1,0,0,0
True,1,2,0,5,3,2,3426.0,1650,0.622,4467,1.029,0.482,1,0,0,0,1,0,0,0
False,1,3,0,4,3,4,3214.0,424,0.877,2720,0.71,0.132,0,0,1,0,1,0,0,0
False,0,3,3,3,3,3,12906.0,321,0.76,2078,0.55,0.025,0,1,0,0,1,0,0,0
False,1,3,99,3,4,6,8708.0,1091,0.904,2508,0.885,0.125,0,0,1,0,1,0,0,0
False,0,99,3,6,4,3,7904.0,0,0.712,2094,0.231,0.0,0,1,0,0,1,0,0,0
True,1,5,99,6,2,0,4549.0,1313,0.777,4782,0.66,0.289,1,0,0,0,1,0,0,0
False,1,2,0,5,2,2,1438.3,1214,0.783,2445,0.444,0.844,0,1,0,0,1,0,0,0
True,1,1,0,3,1,3,4476.0,1492,0.933,4603,0.706,0.333,0,1,0,0,1,0,0,0
True,1,2,99,5,3,2,2002.0,1448,0.734,3406,0.632,0.723,1,0,0,0,1,0,0,0
True,0,1,3,3,2,3,11502.0,2066,0.889,4786,1.125,0.18,0,1,0,0,1,0,0,0
False,0,5,4,4,3,2,7924.0,2517,0.663,2393,0.682,0.318,0,1,0,0,1,0,0,0
True,0,3,4,4,2,2,16199.0,0,0.771,4254,0.673,0.0,0,0,1,0,1,0,0,0
True,0,0,3,5,3,2,1452.0,0,0.97,4571,0.846,0.0,1,0,0,0,1,0,0,0
False,1,1,99,4,1,3,2179.0,0,0.725,2568,0.297,0.0,0,0,1,0,1,0,0,0
False,0,5,3,5,3,4,13590.0,1528,0.728,2137,0.486,0.112,0,1,0,0,1,0,0,0
False,1,99,0,3,1,2,1695.0,0,0.561,2428,0.593,0.0,0,0,1,0,1,0,0,0
True,1,3,0,6,3,3,4430.0,1579,0.836,4833,0.673,0.356,0,1,0,0,1,0,0,0
True,1,3,0,3,3,3,2919.0,2032,0.654,4937,0.667,0.696,0,1,0,0,1,0,0,0
True,1,3,0,3,3,3,2796.0,1035,0.664,4869,0.857,0.37,0,1,0,0,1,0,0,0
False,1,3,0,3,3,3,2580.0,2137,1.056,2981,0.481,0.828,0,1,0,0,1,0,0,0
True,0,1,2,5,3,2,2834.0,1720,0.62,4581,0.591,0.607,0,0,1,0,1,0,0,0
True,1,99,0,4,1,2,2617.0,1508,1.393,4400,0.818,0.576,1,0,0,0,1,0,0,0
True,1,3,0,3,3,2,1522.0,1273,0.735,5005,0.674,0.836,0,0,1,0,1,0,0,0
False,0,3,1,4,2,4,16509.0,425,0.356,1740,0.387,0.026,0,0,0,1,0,0,0,1
False,0,1,1,1,2,3,7316.0,1335,0.563,1849,0.471,0.182,0,0,0,1,1,0,0,0
True,1,0,99,5,1,2,7627.0,1742,0.771,4349,0.705,0.228,0,0,1,0,1,0,0,0
True,0,99,1,4,2,3,9465.0,0,0.657,3675,1.107,0.0,0,1,0,0,1,0,0,0
True,0,2,0,3,1,2,8795.0,1318,0.563,4681,0.682,0.15,0,1,0,0,1,0,0,0
False,0,99,2,6,2,3,12283.0,0,0.413,1993,0.323,0.0,0,0,1,0,1,0,0,0
True,1,2,0,5,2,3,2715.0,1503,0.704,4177,0.659,0.554,0,0,1,0,1,0,0,0
True,1,99,99,6,1,3,19897.0,2232,0.672,3979,0.5,0.112,0,1,0,0,1,0,0,0
True,1,0,0,5,2,2,2097.0,1224,0.819,5059,0.681,0.584,0,0,1,0,1,0,0,0
True,1,3,0,3,2,2,3028.0,2270,0.804,4727,0.66,0.75,0,0,1,0,1,0,0,0
True,1,2,0,5,2,0,1695.0,761,0.797,4905,0.75,0.449,0,0,1,0,1,0,0,0
False,1,3,0,6,3,5,1438.3,0,0.305,1813,0.759,0.0,0,1,0,0,1,0,0,0
True,1,3,0,4,3,3,1438.3,599,0.897,5136,0.9,0.416,0,0,1,0,1,0,0,0
False,0,99,4,5,4,3,24250.0,278,0.647,2153,0.577,0.011,1,0,0,0,1,0,0,0
True,1,3,99,6,3,3,5076.0,871,0.693,4115,0.6,0.172,0,0,1,0,1,0,0,0
True,1,3,99,4,2,3,4438.0,1513,0.807,3895,0.829,0.341,0,0,1,0,1,0,0,0
True,1,2,0,5,2,3,1964.0,0,0.776,4240,0.622,0.0,0,0,1,0,1,0,0,0
True,1,1,0,4,1,1,1904.0,886,0.695,4798,0.809,0.465,0,0,1,0,1,0,0,0
True,1,3,1,6,3,0,2933.0,1569,0.648,4956,0.673,0.535,0,1,0,0,1,0,0,0
True,1,3,99,6,1,3,18202.0,1841,0.76,3551,0.7,0.101,0,0,1,0,1,0,0,0
True,0,3,3,3,3,1,34516.0,760,0.407,3756,0.558,0.022,0,1,0,0,0,0,0,1
True,1,3,0,5,5,3,2421.0,2312,0.674,4219,0.605,0.955,0,1,0,0,1,0,0,0
True,1,5,0,3,1,2,2406.0,1491,0.606,4625,0.685,0.62,1,0,0,0,1,0,0,0
True,1,1,1,5,1,1,2621.0,2426,0.727,4885,1.114,0.926,0,0,1,0,1,0,0,0
True,1,99,0,5,3,1,2291.0,0,0.892,5409,0.822,0.0,0,1,0,0,1,0,0,0
True,1,1,1,6,2,0,3645.0,1179,0.559,4680,0.933,0.323,0,0,0,1,1,0,0,0
True,1,3,1,4,3,1,3375.0,1730,0.514,4341,0.684,0.513,0,0,1,0,1,0,0,0
True,0,99,4,5,3,2,8856.0,1433,0.811,5072,0.711,0.162,0,0,1,0,1,0,0,0
True,1,99,0,3,1,1,2980.0,2093,0.522,4132,0.667,0.702,0,0,1,0,1,0,0,0
True,0,0,2,3,3,2,17656.0,0,0.727,4633,0.868,0.0,0,0,1,0,1,0,0,0
False,1,0,0,5,0,3,2475.0,0,0.823,2574,0.654,0.0,0,0,1,0,1,0,0,0
True,1,1,0,3,2,2,3942.0,1711,0.61,4622,0.614,0.434,0,0,1,0,1,0,0,0
True,1,3,0,4,2,3,1771.0,1289,0.911,4813,0.867,0.728,0,0,1,0,1,0,0,0
False,1,3,99,5,2,6,17678.0,0,0.788,2566,0.815,0.0,1,0,0,0,1,0,0,0
True,0,3,4,4,5,3,20958.0,0,0.769,4425,0.696,0.0,0,1,0,0,1,0,0,0
True,1,3,0,4,1,2,4117.0,777,0.592,5218,0.6,0.189,0,0,1,0,1,0,0,0
True,1,3,1,3,1,2,18524.0,1736,0.762,4496,0.882,0.094,0,0,1,0,0,0,0,1
True,0,4,0,5,1,1,2222.0,1291,0.988,4095,0.63,0.581,0,1,0,0,1,0,0,0
True,1,2,0,5,3,3,3119.0,1778,1.01,4168,0.853,0.57,0,1,0,0,1,0,0,0
True,0,2,1,5,1,2,1611.0,0,0.731,4444,0.857,0.0,0,1,0,0,1,0,0,0
False,1,3,0,3,3,3,4090.0,2517,0.562,2016,0.69,0.615,1,0,0,0,1,0,0,0
True,0,99,2,3,3,3,1467.0,0,0.739,4226,0.85,0.0,0,0,1,0,1,0,0,0
True,1,3,1,5,1,2,2442.0,1507,0.631,4535,0.809,0.617,0,1,0,0,1,0,0,0
False,1,1,1,3,3,3,1816.0,0,0.884,2474,0.692,0.0,0,1,0,0,1,0,0,0
True,1,1,0,3,3,3,1438.3,0,0.845,4332,0.696,0.0,0,0,1,0,1,0,0,0
True,0,3,2,3,3,1,14958.0,1644,0.686,4038,0.511,0.11,0,0,1,0,1,0,0,0
False,1,3,99,4,2,4,21961.0,0,0.653,2237,0.393,0.0,0,1,0,0,1,0,0,0
True,1,0,0,5,1,2,1625.0,912,0.877,3968,0.698,0.561,0,0,1,0,1,0,0,0
